idx,smiles
288,O=C(N(C(CCCCCC)CCCCCC)C1=O)C2=CC=C(C3=C4C5=CC1C32)C6=C(C(C=C7)=CC8=C7C(C=CC(C9=CC%10C%11C%12=C9C%13=CC=C(C(N%14C(CCCCCC)CCCCCC)=O)C%15=C%13C(C%12=C%16C=C%11C(N(C(CCCCCC)CCCCCC)C%10=O)=O)=C(C%17=C%16C%18=CC%19C%20C%21=C%18C%22=C%17C=C(C(N%23C(CCCCCC)CCCCCC)=O)C%24=C%22C(C%21=C%25C=C%20C(N(C(CCCCCC)CCCCCC)C%19=O)=O)=C(CC%25)C=C%24C%23=O)C=C%15C%14=O)=C%26)=C%26C%278C%28=C(C=CC(C%29=CC%30C%31C%32=C%29C%33=CC=C(C(N%34C(CCCCCC)CCCCCC)=O)C%35=C%33C(C%32=C%36C=C%31C(N(C(CCCCCC)CCCCCC)C%30=O)=O)=C(C%37=C%36C%38=CC%39C%40C%41=C%38C%42=C%37C=C(C(N%43C(CCCCCC)CCCCCC)=O)C%44=C%42C(C%41=C%45C=C%40C(N(C(CCCCCC)CCCCCC)C%39=O)=O)=C(CC%45)C=C%44C%43=O)C=C%35C%34=O)=C%28)C%46=C%27C=C(C%47=CC%48C%49C%50=C%47C%51=CC=C(C(N%52C(CCCCCC)CCCCCC)=O)C%53=C%51C(C%50=C(C%54=C%55C(C=C%56C(N(C(CCCCCC)CCCCCC)C%57=O)=O)=C%58C%59=C%56C%57=CC%60=C%59C%61=C(CC%60)C=C(C%62=O)C%63C%61=C%58C%54=CC%63C(N%62C(CCCCCC)CCCCCC)=O)C=C%49C(N(C(CCCCCC)CCCCCC)C%48=O)=O)=C%55C=C%53C%52=O)C=C%46)C=C%64C%65=C6C4=C(C%66=C5C%67=C(C%68=C%69C%70=CC%71C%68C(C(N(C(CCCCCC)CCCCCC)C%71=O)=O)=C%67)C%72=C%66C=C%73C%74=C%72C%69=C(CC%70)C=C%74C(N(C(CCCCCC)CCCCCC)C%73=O)=O)C=C%65C(N(C(CCCCCC)CCCCCC)C%64=O)=O
289,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CC(CCCCCC)CCCC)C=C5)C6=CC=C(CC(CCCCCCC)CCCC)C=C6)=C(C7=C4C=C(C8=C(S9)C=C%10C(C(C%11=C%10SC(/C=C%12C(C%13=C(C=CC=C%13)C\%12=C(C#N)\C#N)=O)=C%11)(C%14=CC=C(CC(CCCCCC)CCCC)C=C%14)C%15=CC=C(CC(CCCCCC)CCCC)C=C%15)=C8)C9=C7)S3)=C(C#N)/C#N
290,CCCCCCC(C=C1)=CC=C1C(C2=CC=C(CCCCCC)C=C2)(O3)C4=CC(C5=C6C=C(C7=CC=C(/C=C8C(C(C=CC=C9)=C9C/8=C(C#N)/C#N)=O)S7)S5)=C(C(C%10=CC=C(CCCCCC)C=C%10)(O6)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C3C=C(C%13=CC=C(C=C%14C(C(C=CC=C%15)=C%15/C%14=C(C#N)\C#N)=O)S%13)S%12
291,CCCCCCC(C=C1)=CC=C1C(C2=C3SC(/C=C4C(C(C=CC=C5)=C5C/4=C(C#N)/C#N)=O)=C2)(C6=CC=C(CCCCCCCC)C=C6)C7=C3C=C(N(C(CCCCCCCC)CCCCCCCC)C8=CC9=C(C(C%10=C9SC(/C=C%11C(C(C=CC=C%12)=C%12C/%11=C(C#N)/C#N)=O)=C%10)(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCCCC)C=C%14)C=C%158)C%15=C7
292,O=C(N(C(CCCCCC)CCCCCC)C1=O)C2=CC=C(C3=C4C=CC1C32)C5=C(C(S6)=CC7=C6C(C8=CC=C(C9=CC%10C%11C%12=C9C%13=CC=C(C(N%14C(CCCCCC)CCCCCC)=O)C%15=C%13C(C%12=CC=C%11C(N(C(CCCCCC)CCCCCC)C%10=O)=O)=CC=C%15C%14=O)S8)=C(C=C(C%16=CC%17=C%18C(C%19=CC=C%20C%21=C%19C%17=CC=C%21C(N(C(CCCCCC)CCCCCC)C%20=O)=O)=CC=C(C%22=O)C%18C%16C(N%22C(CCCCCC)CCCCCC)=O)S%23)C%23=C7C%24=CC=C(C%25=C(C%26=C%27C=CC%28C%26C(C(N(C(CCCCCC)CCCCCC)C%28=O)=O)=C%25)C%29=CC=C%30C%31=C%29C%27=CC=C%31C(N(C(CCCCCC)CCCCCC)C%30=O)=O)S%24)C=C%32C%33=C5C4=CC=C%33C(N(C(CCC)CCC)C%32=O)=O
293,O=C(C1=CSC=C1C/2=C(C#N)/C#N)C2=C/C3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CC)CCCC)C9=C8SC%10=C9SC(/C=C%11/C(C%12=CSC=C%12C%11=O)=C(C#N)\C#N)=C%10CCCCCCCCCCC)=C5S3
294,CCCCCCC(C=C1)=CC=C1C(C2=C3SC(C4=C(OCCCCCCCC)C=C(/C=C5S/C(N(C\5=O)CC)=C(C#N)/C#N)S4)=C2)(C6=CC=C(CCCCCC)C=C6)C7=C3C=C(C(C8=C9SC(C%10=C(C=C(/C=C%11S/C(N(C\%11=O)CC)=C(C#N)/C#N)S%10)OCCCCCCCC)=C8)(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C9=C7
295,O=C(N(C(CCCCC)CCCCC)C1=O)C2=CCC(C3=C4C5=CC1=C32)=C6C(C7=CC8=C9C%10=C7C%11=CC=C(C(N%12C(CCCCC)CCCCC)=O)C%13=C%11C(C%10=C%14C=C9C(N(C(CCCCC)CCCCC)C8=O)=O)=C(S%14)C=C%13C%12=O)C=C%15C%16=C6C4=C(S5)C=C%16C(N(C(CCCCC)CCCCC)C%15=O)=O
296,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6N(CCCCCCCC)C8=C7SC(/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)\C#N)=O)=C8)(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)C=C4C%13=C2C(N(CCCCCCCC)C%14=C%15SC(/C=C%16/C(C%17=C(C%16=O)C=CC=C%17)=C(C#N)\C#N)=C%14)=C%15S%13
297,O=C(N(CC(CC)CCCCC)C1=O)C2=CC(C(S3)=CC=C3C4=C(C5=C6C=CC7C5C(C(N(CC(CC)CCCCC)C7=O)=O)=C4)C8=CC=C9C%10=C8C6=C(OCCOC)C=C%10C(N(CC(CC)CCCC)C9=O)=O)=C(C%11=C%12C=CC1C%112)C%13=CC=C%14C%15=C%13C%12=C(OCCOC)C=C%15C(N(CC(CC)CCCC)C%14=O)=O
298,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC=C(C(S4)=CC5=C4C(SC(C6=CC=C(/C=C7C(C(C=CC=C8)=C8C\7=C(C#N)/C#N)=O)S6)=C9)=C9C(CC(CC)CCCC)5CC(CC)CCCC)S3
299,O=C(N(CCCCCCCC)C1=O)C2=CC=CC3=C2C1=CC=C3C4=CC=C(C#CC(S5)=CC=C5C6=CC=C7C8=C6C=CC=C8C(N(CCCCCCCC)C7=O)=O)S4
300,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C5=C(/C4=C(C6=CC=C(CC(CC)CCCC)S6)/C7=CC=C(CC(CC)CCCC)S7)C=C8C(/C(C9=C8SC(/C=C%10/C(C%11=C(C%10=O)C=CC=C%11)=C(C#N)/C#N)=C9)=C(C%12=CC=C(CC(CC)CCCC)S%12)\C%13=CC=C(CC(CC)CCCC)S%13)=C5
301,O=C(N(C(CCCCC)CCCCC)C1=O)C2=C(CC(C)(C)C)C=C(C3=C4C=C(CC(C)(C)C)C1C32)C5=CC=C(C6=CC=C(C(S7)=CC=C7C8=CC=C9C%10=C8C=CC=C%10C%11=C%12C9=CC(CC(C)(C)C)=C(C(N(C(CCCCC)CCCCC)C%13=O)=O)C%12C%13C(CC(C)(C)C)=C%11)S6)C%14=C5C4=CC=C%14
302,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(C4(CC(CC)CCCC)CC(CC)CCCC)=C(S3)C5=C4C=C(S5)C6=CC(F)=C(C(S7)=CC8=C7C(SC(/C=C9C(C(C=C(F)C(F)=C%10)=C%10C\9=C(C#N)\C#N)=O)=C%11)=C%11C8(CC(CC)CCCC)CC(CC)CCCC)C=C6F
303,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=C(C5=CC=C(CC(CC)CCCC)S5)C6=C(C(C7=C6SC8=C7SC(/C=C9C(C%10=C(C)SC(C)=C%10C\9=C(C#N)\C#N)=O)=C8)(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)C(C%13=CC=C(CC(CC)CCCC)S%13)=C4C%14=C2C(SC(/C=C%15C(C%16=C(C)SC(C)=C%16C\%15=C(C#N)/C#N)=O)=C%17)=C%17S%14
304,CCCCC(CN1C2=C(C3=C1C(SC(/C=C4/C(C5=CSC=C5C4=O)=C(C#N)/C#N)=C6)=C6S3)C7=NN(N=C7C8=C2N(C9=C8SC%10=C9SC(/C=C%11C(C%12=CSC=C%12C\%11=C(C#N)\C#N)=O)=C%10)CC(CCCC)CC)CC(CCCC)CC)CC
305,O=C(N(C(CCCC)CCCC)C1=O)C2=CC=C3C4=C(C5=CC=C(C(N(C(CCCC)CCCC)C6=O)=O)C7=C6C=CC3=C57)C(C8=C9C([N+]%10=CC=C9)=C(O[Al-3]%11%12([N+]%13=CC=CC%14=C(C%15=CC%16=C%17C(C%18=CC=C%17C(N(C(CCCC)CCCC)C%16=O)=O)=C%15C%19=CC=C(C(N(C(CCCC)CCCC)C%20=O)=O)C%21=C%20C=CC%18=C%19%21)C=CC(O%12)=C%14%13)%10OC%22=C([N+]%11=CC=C%23)C%23=C(C%24=CC%25=C%26C%27=C%24C%28=CC=C(C(N(C(CCCC)CCCC)C%29=O)=O)C%30=C%29C=CC(C%27=CC=C%26C(N(C(CCCC)CCCC)C%25=O)=O)=C%30%28)C=C%22)C=C8)=CC1=C42
306,CCCCCCC(C=C1)=CC=C1C(C2=C3SC(C4=C5C(SC(C(OCC(CC)CCCC)=O)=C5F)=C(/C=C6C(C(C=CC=C7)=C7C\6=C(C#N)\C#N)=O)S4)=C2)(C8=CC=C(CCCCCC)C=C8)C9=C3C=C(C(C%10=C%11SC(C%12=C%13C(SC(C(OCC(CCCC)CC)=O)=C%13F)=C(/C=C%14/C(C%15=C(C%14=O)C=CC=C%15)=C(C#N)/C#N)S%12)=C%10)(C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)C%11=C9
307,S=C(N(C/1=O)CCCCCCCC)SC1=C/C2=CC=C(C3=CC=C(/C=C4SC(N(C\4=O)CCCCCCCC)=S)S3)S2
308,O=C1C2=C(C(/C1=C/C(S3)=CC4=C3C5=C(C(C6=CC=C(CCCCCC)C=C6)4C7=CC=C(CCCCCC)C=C7)C8=C(C(C9=CC%10=C(C=C(CC(CCCC)CC)S%10)S9)=C(C(C(C%11=CC=C(CCCCCC)C=C%11)%12C%13=CC=C(CCCCCC)C=C%13)=C(S%14)C%15=C%12C=C(/C=C%16/C(C%17=C(C%16=O)C=CC(C)=C%17)=C(C#N)\C#N)S%15)C%14=C8C%18=CC(SC(CC(CCCC)CC)=C%19)=C%19S%18)S5)=C(C#N)/C#N)C=C(C)C=C2
309,CCCCCCC(C=C1)=CC=C1C2(C3=C(C(SC4=C5SC6=C4OC(C7=C6SC(/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)=C5O2)SC(/C=C%12C(C(C=CC=C%13)=C%13C\%12=C(C#N)\C#N)=O)=C3)C%14=CC=C(CCCCCC)C=C%14
310,O=C(N1C(CCCC)CCCC)C2=C3C4=C(C=C2)C5=CC=C6C7=C(C(N(C(CCCC)CCCC)C6=O)=O)C=C(C8=CC=C(P(C(C=C9)=CC=C9C%10=CC(C(N%11C(CCCC)CCCC)=O)=C%12C%13=C%10C%14=CC=C%15C%16=C(C(N(C(CCCC)CCCC)C%15=O)=O)C=CC(C%13=CC=C%12C%11=O)=C%14%16)(C(C=C%17)=CC=C%17C%18=CC(C(N%19C(CCCC)CCCC)=O)=C%20C(C%21=CC=C%20C%19=O)=C%18C%22=CC=C%23C%24=C(C(N(C(CCCC)CCCC)C%23=O)=O)C=CC%21=C%22%24)=O)C=C8)C(C4=CC=C3C1=O)=C57
311,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(C8=CC=C(/C=C9S/C(N(CCCCCCCC)C\9=O)=C(C#N)/C#N)C%10=NSN=C%108)=C7)(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)C=C4C%13=C2C(SC(C%14=CC=C(/C=C%15S/C(N(CCCCCCCC)C\%15=O)=C(C#N)/C#N)C%16=NSN=C%16%14)=C%17)=C%17S%13
312,O=C1C2=C(C(/C1=C/C3=CC(SC(C4=C5C=C6C(SC7=C8SC(/C=C9/C(C%10=C(C9=O)C(Cl)=CC=C%10)=C(C#N)\C#N)=C7)=C8C(C(C=C%11)=CC=C%11CCCCCC)(C6=C4)C(C=C%12)=CC=C%12CCCCCC)=C%13C5(C(C=C%14)=CC=C%14CCCCCC)C(C=C%15)=CC=C%15CCCCCC)=C%13S3)=C(C#N)\C#N)C=CC=C2Cl
313,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC=C(/C(C(C=C/4)=NC4=C5\C6=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C6)=C7C=C/C8=C(C9=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C9)/C%10=N/C(C=C%10)=C(C%11=CC=C(/C=C%12C(C(C=C(F)C(F)=C%13)=C%13C\%12=C(C#N)\C#N)=O)S%11)\C%14=CC=C5N%14[Zn]N8\7)S3
314,O=C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C1=O)C2=C(C1=CC=C3C4=NC5=C(C6=C(C)C(SC(C(C7=N8)=C9N=C(C%10=CC=C%11C(N(C%12=O)CC(CCCCCCCCCCCC)CCCCCCCCCC)=O)C(C%13=C%10C%11=C%12C=C%13)=NC9=C(C7=NC(C%14=C%15C%16=C%17C=C%14)=C8C%15=CC=C%16C(N(C%17=O)CC(CCCCCCCCCCCC)CCCCCCCCCC)=O)C%18=CC=CC=C%18)=C%19C)=C%19S6)C%20=NC%21=C%22C%23=C%24C(C%25=CC=C%24%21)=C(C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C%25=O)=O)C=C%23)C3=C(C4=NC5=C(C%26=CC=CC=C%26)C%20=N%22)C=C2
315,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC(Br)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC(Br)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
316,O=C(C(C=CC(Br)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C(C=C(C(CCCCCCCC)(CCCCCCCC)C7=C8SC(/C=C9C(C(C=CC(Br)=C%10)=C%10C\9=C(C#N)\C#N)=O)=C7)C8=C%11)=C%11C6(CCCCCCCC)CCCCCCCC)C=C5C4(CCCCCCCC)CCCCCCCC
317,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=C(C=CC6=C5C=CC7=C6C(SC(/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)\C#N)=O)=C%10)=C%10C7(CCCCCC)CCCCCC)C4(CCCCCC)CCCCCC
318,O=C(N(C(CC)CC)C1=O)C2=CC=C(C3=C4C=CC1C32)C5=C(C(C=C6)=CC=C6C7=C(C8=CC=C(C9=C(C%10=CC=C(C%11=O)C%12C%10=C%13C=CC%12C(N%11C(CC)CC)=O)C(C%13=CC=C%14C(N(C(CC)CC)C%15=O)=O)=C%14C%15=C9)C=C8)C(C%16=CC=C(C%17=C(C%18=C%19C=CC%20C%18C(C(N(C(CC)CC)C%20=O)=O)=C%17)C%21=CC=C%22C%23=C%21C%19=CC=C%23C(N(C(CC)CC)C%22=O)=O)C=C%16)=C(C%24=CC=C(C%25=C(C%26=C%27C=CC%28C%26C(C(N(C(CC)CC)C%28=O)=O)=C%25)C%29=CC=C%30C%31=C%29C%27=CC=C%31C(N(C(CC)CC)C%30=O)=O)C=C%24)C(C%32=CC=C(C%33=C(C%34=CC=C(C%35=O)C%36C%34=C%37C=CC%36C(N%35C(CC)CC)=O)C(C%37=CC=C%38C(N(C(CC)CC)C%39=O)=O)=C%38C%39=C%33)C=C%32)=C7C%40=CC=C(C%41=C(C%42=C%43C=CC%44C%42C(C(N(C(CC)CC)C%44=O)=O)=C%41)C%45=CC=C%46C%47=C%45C%43=CC=C%47C(N(C(CC)CC)C%46=O)=O)C=C%40)C=C%48C%49=C5C4=CC=C%49C(N(C(CC)CC)C%48=O)=O
319,O=C(C(C=CC(Cl)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C(C=C(C(CCCCCCCC)(CCCCCCCC)C7=C8SC(/C=C9C(C(C=CC(Cl)=C%10)=C%10C\9=C(C#N)\C#N)=O)=C7)C8=C%11)=C%11C6(CCCCCCCC)CCCCCCCC)C=C5C4(CCCCCCCC)CCCCCCCC
320,O=C(N1C(CCCC)CCCC)C2=C3C4=C(C=C2)C5=CC=C6C7=C(C(N(C(CCCC)CCCC)C6=O)=O)C=C(C8=CC=C(P(C(C=C9)=CC=C9C%10=CC(C(N%11C(CCCC)CCCC)=O)=C%12C%13=C%10C%14=CC=C%15C%16=C(C(N(C(CCCC)CCCC)C%15=O)=O)C=CC(C%13=CC=C%12C%11=O)=C%14%16)(C(C=C%17)=CC=C%17C%18=CC(C(N%19C(CCCC)CCCC)=O)=C%20C(C%21=CC=C%20C%19=O)=C%18C%22=CC=C%23C%24=C(C(N(C(CCCC)CCCC)C%23=O)=O)C=CC%21=C%22%24)=S)C=C8)C(C4=CC=C3C1=O)=C57
321,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=C(CC(CC)CCCC)C(S4)=C(S3)C5=C4C6=C(N5CC(CC)CCCC)C7=C(C(SC8=C9SC(/C=C%10/C(C%11=C(C%10=O)C=CC=C%11)=C(C#N)/C#N)=C8CC(CC)CCCC)=C9N7CC(CC)CCCC)C%12=NSN=C6%12
322,O=C1C2=C(C(/C1=C/C(S3)=CC4=C3C(SC(C=C56)=C7C=C6SC8=C5C(C9=CC=C(CCCCCC)C=C9)(C%10=CC=C(CCCCCC)C=C%10)C%11=C8SC(/C=C%12/C(C%13=C(C%12=O)C=C(F)C(F)=C%13)=C(C#N)/C#N)=C%11)=C7C4(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)\C#N)C=C(F)C(F)=C2
323,O=C1C2=C(C(/C1=C/C3=CC4=C(C5=CC(C6(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)=C(C9=C6C=C(/C=C%10/C(C%11=C(C%10=O)C=CC=C%11)=C(C#N)/C#N)S9)C=C5C4(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)S3)=C(C#N)\C#N)C=CC=C2
324,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=C(OC)C=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=C(OC)C=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
325,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(C8=CC=C(/C=C9S/C(N(CCCCCC)C\9=O)=C(C#N)/C#N)C%10=NSN=C%108)=C7)(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)C=C4C%13=C2C(SC(C%14=CC=C(/C=C%15S/C(N(CCCCCC)C\%15=O)=C(C#N)/C#N)C%16=NSN=C%16%14)=C%17)=C%17S%13
326,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C5=C(C4(CCCCCC)CCCCCC)C=C6C(C(CCCCCCCC)(CCCCCCCC)C7=C6C=C8C(C(SC(/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)\C#N)=O)=C%11)=C%11C8(CCCCCC)CCCCCC)=C7)=C5
327,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC(OCC(CC)CCCCC)=C3C(S4)=CC5=C4C(SC(C6=C(OCC(CC)CCCCC)C=C(/C=C7C(C(C=C(F)C(F)=C8)=C8C\7=C(C#N)\C#N)=O)S6)=C9)=C9[Si]5(CC(CC)CCCC)CC(CC)CCCC
328,CCCCCCC(C=C1)=CC=C1C(C2=C3SC4=C2SC(/C=C5C(C(C=CC(C)=C6)=C6C\5=C(C#N)\C#N)=O)=C4)(C7=CC=C(CCCCCC)C=C7)C8=C3C=CC9=C8C=CC%10=C9C(C%11=C%10SC%12=C%11SC(/C=C%13C(C(C=CC(C)=C%14)=C%14C\%13=C(C#N)\C#N)=O)=C%12)(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16
329,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6[Se]C(/C=C8C(C(C=C(F)C(F)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C([Se]C(/C=C%13C(C(C=C(F)C(F)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
330,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CC(CCCCCC)CCCC)C=C5)C6=CC=C(CC(CCCCCCC)CCCC)C=C6)=C(C7=C4C=C(C8=C(S9)C=C%10C(C(C%11=C%10SC(/C=C%12C(C%13=C(C=C(F)C(F)=C%13)C\%12=C(C#N)\C#N)=O)=C%11)(C%14=CC=C(CC(CCCCCC)CCCC)C=C%14)C%15=CC=C(CC(CCCCCC)CCCC)C=C%15)=C8)C9=C7)S3)=C(C#N)/C#N
331,O=C1C2=C(C(/C1=C/C3=CC(C4(CCCCCCCC)CCCCCCCC)=C(C5=C4C=C(C6=C7C=C(C8=C9C=C(C%10=C%11C=C(/C=C%12/C(C%13=C(C%12=O)C=C(F)C(F)=C%13)=C(C#N)/C#N)S%10)C(C%11(CCCCCCCC)CCCCCCCC)=C8)C(C9(CCCCCCCC)CCCCCCCC)=C6)C(C7(CCCCCCCC)CCCCCCCC)=C5)S3)=C(C#N)\C#N)C=C(F)C(F)=C2
332,CCCCC(COC1=C2C3=C(C(SC(/C=C4/C(C(C=C5Cl)=C(C4=O)C=C5Cl)=C(C#N)\C#N)=C6)=C6C(C(C=C7)=CC=C7CCCCCC)3C(C=C8)=CC=C8CCCCCC)SC2=C(C9=C1SC%10=C9C(C(C=C%11)=CC=C%11CCCCCC)(C(C=C%12)=CC=C%12CCCCCC)C%13=C%10SC(/C=C%14C(C(C=C(Cl)C(Cl)=C%15)=C%15C\%14=C(C#N)\C#N)=O)=C%13)OCC(CC)CCCC)CC
333,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(S4)=C(S3)C5=C4C6=CC(C(C7=C8SC9=C7SC(/C=C%10/C(C%11=C(C%10=O)C=CC=C%11)=C(C#N)/C#N)=C9)(C%12=CC=CC(OCCCCCC)=C%12)C%13=CC(OCCCCCC)=CC=C%13)=C8C=C6C(C%14=CC(OCCCCCC)=CC=C%14)5C%15=CC=CC(OCCCCCC)=C%15
334,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(S4)=C(S3)C5=C4C6=CC(C(C7=C8SC9=C7SC(/C=C%10C(C(C=CC=C%11)=C%11C\%10=C(C#N)\C#N)=O)=C9)(C%12=CC=C(SCC(CC)CCCC)C=C%12)C%13=CC=C(SCC(CC)CCCC)C=C%13)=C8C=C6C(C%14=CC=C(SCC(CC)CCCC)C=C%14)5C%15=CC=C(SCC(CC)CCCC)C=C%15
335,CCCCCCC(C=C1)=CC=C1C(C2=C3SC(C4=C(OCC(CC)CCCC)C(C=C5C(C(C=CC=C6)=C6/C5=C(C#N)/C#N)=O)=CS4)=C2)(C7=CC=C(CCCCCC)C=C7)C8=C3C=C(C(C9=C%10SC(C%11=C(C(/C=C%12\C(C%13=C(C%12=O)C=CC=C%13)=C(C#N)\C#N)=CS%11)OCC(CCCC)CC)=C9)(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%10=C8
336,O=C(C(C=CC(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C(C=C(C(CCCCCCCC)(CCCCCCCC)C7=C8SC(/C=C9C(C(C=CC(F)=C%10)=C%10C\9=C(C#N)\C#N)=O)=C7)C8=C%11)=C%11C6(CCCCCCCC)CCCCCCCC)C=C5C4(CCCCCCCC)CCCCCCCC
337,O=C1C(C=C(F)C(F)=C2)=C2C(/C1=C/C3=CC(N(CCCCCCCC)C4=C5SC6=C4C(C7=CC(OCCCCCC)=CC=C7)(C8=CC=CC(OCCCCCC)=C8)C9=C6C=C(C(C%10=CC(OCCCCCC)=CC=C%10)(C%11=CC=CC(OCCCCCC)=C%11)C%12=C%13SC%14=C%12N(CCCCCCCC)C%15=C%14SC(/C=C%16/C(C%17=C(C=C(F)C(F)=C%17)C%16=O)=C(C#N)\C#N)=C%15)C%13=C9)=C5S3)=C(C#N)/C#N
338,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(S4)=C(S3)C5=C4C6=CC(C(C7=C8SC9=C7SC(/C=C%10C(C(C=CC=C%11)=C%11C\%10=C(C#N)\C#N)=O)=C9)(C%12=CC=CC(OCCCCCC)=C%12)C%13=CC(OCCCCCC)=CC=C%13)=C8C=C6C(C%14=CC(OCCCCCC)=CC=C%14)5C%15=CC=CC(OCCCCCC)=C%15
339,O=C(N(CC)C1=S)/C(S1)=C/C2=CC=C(C3=C(OCCCCCC)C(OCCCCCC)=C(C4=NSN=C34)C5=CC=C(/C=C6SC(N(C\6=O)CC)=S)S5)S2
